daily_vaccinations,daily_vaccinations_per_million,Cluster
19217.0,3516.0,1
18576.0,3398.0,1
18581.0,3399.0,1
18716.0,3424.0,1
18891.0,3456.0,1
19016.0,3479.0,1
18635.0,3409.0,1
18909.0,3459.0,1
19510.0,3569.0,1
19422.0,3553.0,1
19622.0,3590.0,1
19565.0,3579.0,1
19518.0,3571.0,1
19781.0,3619.0,1
19908.0,3642.0,1
20227.0,3701.0,1
20248.0,3704.0,1
20571.0,3763.0,1
20819.0,3809.0,1
21448.0,3924.0,1
21833.0,3994.0,1
22346.0,4088.0,1
22488.0,4114.0,1
22370.0,4093.0,1
22040.0,4032.0,1
21193.0,3877.0,1
20184.0,3693.0,1
19456.0,3559.0,1
18814.0,3442.0,1
18349.0,3357.0,1
18403.0,3367.0,1
18299.0,3348.0,1
18358.0,3359.0,1
18093.0,3310.0,1
17383.0,3180.0,1
17165.0,3140.0,1
16713.0,3058.0,1
16353.0,2992.0,1
15364.0,2811.0,1
14397.0,2634.0,1
14134.0,2586.0,1
13684.0,2503.0,1
13162.0,2408.0,1
13042.0,2386.0,1
12094.0,2213.0,1
11534.0,2110.0,1
11454.0,2095.0,1
10545.0,1929.0,1
10328.0,1889.0,1
9907.0,1812.0,1
9282.0,1698.0,1
8804.0,1611.0,1
8262.0,1512.0,1
7670.0,1403.0,1
7343.0,1343.0,1
6698.0,1225.0,1
6279.0,1149.0,1
5770.0,1056.0,1
5847.0,1070.0,1
5814.0,1064.0,1
5693.0,1042.0,1
5624.0,1029.0,1
6104.0,1117.0,1
5988.0,1095.0,1
6159.0,1127.0,1
6099.0,1116.0,1
6088.0,1114.0,1
6129.0,1121.0,1
6572.0,1202.0,1
6582.0,1204.0,1
7112.0,1301.0,1
7651.0,1400.0,1
8043.0,1471.0,1
8498.0,1555.0,1
8933.0,1634.0,1
9138.0,1672.0,1
9031.0,1652.0,1
8848.0,1619.0,1
8677.0,1587.0,1
8393.0,1535.0,1
8220.0,1504.0,1
46574.0,8521.0,0
49232.0,9007.0,0
51991.0,9512.0,0
54251.0,9925.0,0
56041.0,10253.0,0
59368.0,10861.0,0
63002.0,11526.0,0
28331.0,5183.0,1
29408.0,5380.0,0
30305.0,5544.0,0
31962.0,5847.0,0
32874.0,6014.0,0
33225.0,6078.0,0
33250.0,6083.0,0
33156.0,6066.0,0
33145.0,6064.0,0
33045.0,6046.0,0
32393.0,5926.0,0
31912.0,5838.0,0
32900.0,6019.0,0
33859.0,6194.0,0
34598.0,6330.0,0
34814.0,6369.0,0
35412.0,6479.0,0
35615.0,6516.0,0
36559.0,6688.0,0
35679.0,6527.0,0
35194.0,6439.0,0
34822.0,6371.0,0
34867.0,6379.0,0
34517.0,6315.0,0
34394.0,6292.0,0
34317.0,6278.0,0
34134.0,6245.0,0
34092.0,6237.0,0
34688.0,6346.0,0
35019.0,6407.0,0
35234.0,6446.0,0
35551.0,6504.0,0
35501.0,6495.0,0
35805.0,6550.0,0
35807.0,6551.0,0
35078.0,6417.0,0
34593.0,6329.0,0
34112.0,6241.0,0
33748.0,6174.0,0
33939.0,6209.0,0
33481.0,6125.0,0
33752.0,6175.0,0
33895.0,6201.0,0
34269.0,6269.0,0
34744.0,6356.0,0
35561.0,6506.0,0
35747.0,6540.0,0
36515.0,6680.0,0
37589.0,6877.0,0
38456.0,7035.0,0
39096.0,7153.0,0
39617.0,7248.0,0
40351.0,7382.0,0
41846.0,7656.0,0
43083.0,7882.0,0
45114.0,8254.0,0
48163.0,8811.0,0
51679.0,9455.0,0
55220.0,10102.0,0
58804.0,10758.0,0
61471.0,11246.0,0
65753.0,12029.0,0
69162.0,12653.0,0
71226.0,13031.0,0
70668.0,12929.0,0
61520.0,11255.0,0
51695.0,9458.0,0
42671.0,7807.0,0
37547.0,6869.0,0
29599.0,5415.0,0
25122.0,4596.0,1
21632.0,3958.0,1
23840.0,4362.0,1
23840.0,4362.0,1
23842.0,4362.0,1
21250.0,3888.0,1
19513.0,3570.0,1
17728.0,3243.0,1
15943.0,2917.0,1
17290.0,3163.0,1
20784.0,3802.0,1
23367.0,4275.0,1
23218.0,4248.0,1
23820.0,4358.0,1
21389.0,3913.0,1
19996.0,3658.0,1
19041.0,3484.0,1
19104.0,3495.0,1
19377.0,3545.0,1
18502.0,3385.0,1
17500.0,3202.0,1
16515.0,3021.0,1
16095.0,2945.0,1
15120.0,2766.0,1
13116.0,2400.0,1
11530.0,2109.0,1
11129.0,2036.0,1
10731.0,1963.0,1
10424.0,1907.0,1
9657.0,1767.0,1
9402.0,1720.0,1
8949.0,1637.0,1
8777.0,1606.0,1
8772.0,1605.0,1
8250.0,1509.0,1
7981.0,1460.0,1
7592.0,1389.0,1
7149.0,1308.0,1
6910.0,1264.0,1
6502.0,1190.0,1
5913.0,1082.0,1
5873.0,1074.0,1
5747.0,1051.0,1
5885.0,1077.0,1
6217.0,1137.0,1
6274.0,1148.0,1
6294.0,1151.0,1
6613.0,1210.0,1
7088.0,1297.0,1
7345.0,1344.0,1
7613.0,1393.0,1
7541.0,1380.0,1
7753.0,1418.0,1
8210.0,1502.0,1
8182.0,1497.0,1
8054.0,1473.0,1
7928.0,1450.0,1
7487.0,1370.0,1
7247.0,1326.0,1
6810.0,1246.0,1
6119.0,1119.0,1
5557.0,1017.0,1
5081.0,930.0,1
4732.0,866.0,1
4616.0,844.0,1
4220.0,772.0,1
4018.0,735.0,1
4038.0,739.0,1
4010.0,734.0,1
3959.0,724.0,1
3867.0,707.0,1
3688.0,675.0,1
3139.0,574.0,1
2647.0,484.0,1
2150.0,393.0,1
1919.0,351.0,1
1691.0,309.0,1
1568.0,287.0,1
1500.0,274.0,1
1874.0,343.0,1
2249.0,411.0,1
2624.0,480.0,1
2624.0,480.0,1
2624.0,480.0,1
2624.0,480.0,1
2730.0,499.0,1
2878.0,527.0,1
3392.0,621.0,1
3789.0,693.0,1
3867.0,707.0,1
,,1
82.0,5.0,1
2044.0,119.0,1
3916.0,228.0,1
5410.0,315.0,1
5131.0,298.0,1
4503.0,262.0,1
5043.0,293.0,1
5694.0,331.0,1
5936.0,345.0,1
5802.0,337.0,1
5774.0,336.0,1
5495.0,320.0,1
5431.0,316.0,1
4496.0,261.0,1
4011.0,233.0,1
3224.0,187.0,1
5262.0,306.0,1
6876.0,400.0,1
9581.0,557.0,1
9450.0,550.0,1
10336.0,601.0,1
10884.0,633.0,1
11143.0,648.0,1
8435.0,491.0,1
5809.0,338.0,1
3997.0,232.0,1
3997.0,232.0,1
4362.0,254.0,1
5179.0,301.0,1
7385.0,429.0,1
9011.0,524.0,1
10636.0,619.0,1
10365.0,603.0,1
10535.0,613.0,1
9207.0,535.0,1
9612.0,559.0,1
8979.0,522.0,1
9088.0,528.0,1
9001.0,523.0,1
9636.0,560.0,1
9992.0,581.0,1
10181.0,592.0,1
8653.0,503.0,1
8123.0,472.0,1
7424.0,432.0,1
6560.0,381.0,1
6292.0,366.0,1
6607.0,384.0,1
6573.0,382.0,1
7708.0,448.0,1
7489.0,436.0,1
7152.0,416.0,1
6523.0,379.0,1
5349.0,311.0,1
4845.0,282.0,1
4858.0,283.0,1
3637.0,211.0,1
2864.0,167.0,1
2209.0,128.0,1
2248.0,131.0,1
2492.0,145.0,1
2274.0,132.0,1
2077.0,121.0,1
2315.0,135.0,1
2414.0,140.0,1
2641.0,154.0,1
2244.0,130.0,1
2132.0,124.0,1
2098.0,122.0,1
2045.0,119.0,1
1860.0,108.0,1
1692.0,98.0,1
1581.0,92.0,1
1730.0,101.0,1
2049.0,119.0,1
2001.0,116.0,1
1952.0,114.0,1
1599.0,93.0,1
1806.0,105.0,1
1418.0,82.0,1
2539.0,148.0,1
3308.0,192.0,1
4601.0,268.0,1
5895.0,343.0,1
7188.0,418.0,1
8043.0,468.0,1
9309.0,541.0,1
9309.0,541.0,1
8212.0,478.0,1
7116.0,414.0,1
6019.0,350.0,1
4835.0,281.0,1
3652.0,212.0,1
2586.0,150.0,1
1520.0,88.0,1
1551.0,90.0,1
1582.0,92.0,1
1613.0,94.0,1
1732.0,101.0,1
1852.0,108.0,1
1854.0,108.0,1
1856.0,108.0,1
1858.0,108.0,1
1860.0,108.0,1
1862.0,108.0,1
1862.0,108.0,1
2199.0,128.0,1
2536.0,147.0,1
5111.0,297.0,1
7686.0,447.0,1
10260.0,597.0,1
12835.0,746.0,1
13597.0,791.0,1
13347.0,776.0,1
13098.0,762.0,1
10611.0,617.0,1
8124.0,472.0,1
5637.0,328.0,1
3150.0,183.0,1
2475.0,144.0,1
2475.0,144.0,1
2475.0,144.0,1
2475.0,144.0,1
2475.0,144.0,1
2475.0,144.0,1
2475.0,144.0,1
3883.0,226.0,1
5291.0,308.0,1
6698.0,390.0,1
8106.0,471.0,1
9514.0,553.0,1
10921.0,635.0,1
12329.0,717.0,1
11901.0,692.0,1
11474.0,667.0,1
11046.0,642.0,1
10619.0,618.0,1
10191.0,593.0,1
9764.0,568.0,1
9336.0,543.0,1
9021.0,525.0,1
8798.0,512.0,1
8574.0,499.0,1
8351.0,486.0,1
8128.0,473.0,1
7905.0,460.0,1
7681.0,447.0,1
7223.0,420.0,1
6673.0,388.0,1
6122.0,356.0,1
5572.0,324.0,1
5021.0,292.0,1
5104.0,297.0,1
5187.0,302.0,1
9942.0,578.0,1
14698.0,855.0,1
19454.0,1131.0,1
24210.0,1408.0,1
28965.0,1684.0,1
33088.0,1924.0,1
37211.0,2164.0,1
37211.0,2164.0,1
35606.0,2071.0,1
34001.0,1977.0,1
32396.0,1884.0,1
30790.0,1791.0,1
29185.0,1697.0,1
27580.0,1604.0,1
24122.0,1403.0,1
22268.0,1295.0,1
20415.0,1187.0,1
18562.0,1079.0,1
16708.0,972.0,1
14855.0,864.0,1
13002.0,756.0,1
22530.0,1310.0,1
32058.0,1864.0,1
41586.0,2418.0,1
40261.0,2341.0,1
38936.0,2264.0,1
37610.0,2187.0,1
36285.0,2110.0,1
25432.0,1479.0,1
14578.0,848.0,1
3597.0,209.0,1
3469.0,202.0,1
3341.0,194.0,1
3214.0,187.0,1
3086.0,179.0,1
2958.0,172.0,1
2830.0,165.0,1
2635.0,153.0,1
2441.0,142.0,1
2246.0,131.0,1
2051.0,119.0,1
1856.0,108.0,1
1662.0,97.0,1
1467.0,85.0,1
1467.0,85.0,1
1828.0,106.0,1
2189.0,127.0,1
2550.0,148.0,1
2911.0,169.0,1
3272.0,190.0,1
3633.0,211.0,1
3766.0,219.0,1
3538.0,206.0,1
3309.0,192.0,1
3081.0,179.0,1
2852.0,166.0,1
2624.0,153.0,1
2395.0,139.0,1
2554.0,149.0,1
2713.0,158.0,1
2871.0,167.0,1
3030.0,176.0,1
3188.0,185.0,1
3347.0,195.0,1
3505.0,204.0,1
3505.0,204.0,1
3330.0,194.0,1
3156.0,184.0,1
2981.0,173.0,1
2806.0,163.0,1
2631.0,153.0,1
2456.0,143.0,1
2281.0,133.0,1
2102.0,122.0,1
1922.0,112.0,1
1743.0,101.0,1
1564.0,91.0,1
1384.0,80.0,1
1205.0,70.0,1
1025.0,60.0,1
1125.0,65.0,1
1224.0,71.0,1
1323.0,77.0,1
1422.0,83.0,1
1521.0,88.0,1
1621.0,94.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1720.0,100.0,1
1540.0,90.0,1
1360.0,79.0,1
1180.0,69.0,1
1000.0,58.0,1
820.0,48.0,1
640.0,37.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
459.0,27.0,1
1033.0,60.0,1
1606.0,93.0,1
2179.0,127.0,1
2752.0,160.0,1
3325.0,193.0,1
3898.0,227.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4472.0,260.0,1
4009.0,233.0,1
3546.0,206.0,1
3083.0,179.0,1
2620.0,152.0,1
2157.0,125.0,1
1694.0,99.0,1
1231.0,72.0,1
1231.0,72.0,1
1231.0,72.0,1
1231.0,72.0,1
1231.0,72.0,1
1231.0,72.0,1
1231.0,72.0,1
1231.0,72.0,1
1231.0,72.0,1
1231.0,72.0,1
15675.0,912.0,1
30119.0,1751.0,1
44564.0,2591.0,1
59008.0,3431.0,1
58976.0,3430.0,1
58944.0,3428.0,1
58912.0,3426.0,1
44436.0,2584.0,1
29960.0,1742.0,1
15483.0,900.0,1
1007.0,59.0,1
1007.0,59.0,1
1007.0,59.0,1
1007.0,59.0,1
1007.0,59.0,1
1007.0,59.0,1
1007.0,59.0,1
1007.0,59.0,1
1007.0,59.0,1
1047.0,61.0,1
1086.0,63.0,1
1126.0,65.0,1
1165.0,68.0,1
1205.0,70.0,1
1244.0,72.0,1
,,1
1150.0,167.0,1
1150.0,167.0,1
1503.0,219.0,1
1680.0,244.0,1
1785.0,260.0,1
1856.0,270.0,1
2221.0,323.0,1
2687.0,391.0,1
3153.0,459.0,1
3468.0,505.0,1
3783.0,551.0,1
4098.0,596.0,1
9528.0,1387.0,1
13880.0,2020.0,1
19485.0,2836.0,1
26632.0,3876.0,1
31534.0,4589.0,1
39901.0,5807.0,0
45317.0,6595.0,0
45246.0,6585.0,0
44435.0,6467.0,0
39146.0,5697.0,0
34158.0,4971.0,1
31416.0,4572.0,1
25209.0,3669.0,1
21689.0,3156.0,1
17911.0,2607.0,1
15373.0,2237.0,1
14844.0,2160.0,1
12472.0,1815.0,1
14258.0,2075.0,1
16044.0,2335.0,1
18092.0,2633.0,1
30195.0,4394.0,1
42559.0,6194.0,0
52908.0,7700.0,0
63256.0,9205.0,0
63654.0,9263.0,0
64051.0,9321.0,0
64449.0,9379.0,0
55424.0,8066.0,0
46398.0,6752.0,0
40606.0,5909.0,0
34814.0,5066.0,1
34814.0,5066.0,1
34814.0,5066.0,1
36039.0,5245.0,1
35659.0,5189.0,1
33145.0,4824.0,1
33881.0,4931.0,1
29426.0,4282.0,1
29299.0,4264.0,1
28798.0,4191.0,1
27365.0,3982.0,1
28730.0,4181.0,1
32238.0,4692.0,1
30996.0,4511.0,1
30659.0,4462.0,1
33455.0,4869.0,1
35517.0,5169.0,1
36805.0,5356.0,0
35765.0,5205.0,1
39797.0,5792.0,0
43862.0,6383.0,0
50908.0,7409.0,0
47932.0,6975.0,0
43124.0,6276.0,0
40612.0,5910.0,0
40676.0,5919.0,0
37751.0,5494.0,0
29504.0,4294.0,1
23173.0,3372.0,1
19802.0,2882.0,1
22060.0,3210.0,1
23473.0,3416.0,1
21446.0,3121.0,1
17326.0,2521.0,1
19956.0,2904.0,1
21975.0,3198.0,1
27630.0,4021.0,1
30596.0,4453.0,1
28984.0,4218.0,1
32348.0,4708.0,1
34141.0,4968.0,1
34499.0,5021.0,1
34858.0,5073.0,1
31642.0,4605.0,1
29239.0,4255.0,1
34702.0,5050.0,1
39004.0,5676.0,0
44878.0,6531.0,0
48297.0,7029.0,0
48579.0,7070.0,0
48400.0,7044.0,0
47409.0,6899.0,0
42159.0,6135.0,0
36963.0,5379.0,0
29390.0,4277.0,1
24593.0,3579.0,1
22985.0,3345.0,1
22659.0,3298.0,1
22333.0,3250.0,1
22007.0,3203.0,1
22338.0,3251.0,1
21601.0,3144.0,1
28290.0,4117.0,1
27895.0,4059.0,1
26217.0,3815.0,1
32677.0,4755.0,1
39137.0,5696.0,0
40822.0,5941.0,0
45951.0,6687.0,0
38969.0,5671.0,0
37567.0,5467.0,0
43897.0,6388.0,0
42090.0,6125.0,0
40282.0,5862.0,0
36083.0,5251.0,1
34640.0,5041.0,1
37218.0,5416.0,0
38867.0,5656.0,0
34930.0,5083.0,1
33430.0,4865.0,1
31929.0,4647.0,1
33716.0,4907.0,1
32745.0,4765.0,1
33592.0,4889.0,1
34207.0,4978.0,1
35715.0,5198.0,1
36717.0,5343.0,1
38387.0,5586.0,0
37470.0,5453.0,0
36553.0,5319.0,1
33515.0,4877.0,1
33089.0,4815.0,1
33735.0,4909.0,1
32375.0,4711.0,1
30241.0,4401.0,1
32049.0,4664.0,1
33420.0,4864.0,1
36912.0,5372.0,0
40404.0,5880.0,0
39802.0,5792.0,0
39273.0,5715.0,0
38852.0,5654.0,0
40400.0,5879.0,0
38494.0,5602.0,0
36587.0,5324.0,1
35090.0,5107.0,1
33576.0,4886.0,1
32062.0,4666.0,1
30548.0,4446.0,1
26587.0,3869.0,1
26519.0,3859.0,1
26451.0,3849.0,1
25754.0,3748.0,1
25056.0,3646.0,1
24359.0,3545.0,1
23662.0,3443.0,1
23442.0,3411.0,1
23530.0,3424.0,1
23619.0,3437.0,1
23928.0,3482.0,1
22287.0,3243.0,1
20646.0,3005.0,1
19005.0,2766.0,1
17364.0,2527.0,1
15415.0,2243.0,1
13465.0,1960.0,1
11516.0,1676.0,1
11516.0,1676.0,1
11516.0,1676.0,1
11516.0,1676.0,1
11516.0,1676.0,1
11516.0,1676.0,1
11516.0,1676.0,1
11516.0,1676.0,1
11516.0,1676.0,1
11304.0,1645.0,1
11092.0,1614.0,1
10880.0,1583.0,1
10669.0,1553.0,1
10457.0,1522.0,1
10245.0,1491.0,1
10033.0,1460.0,1
10033.0,1460.0,1
10033.0,1460.0,1
9736.0,1417.0,1
9439.0,1374.0,1
8899.0,1295.0,1
8358.0,1216.0,1
7818.0,1138.0,1
7624.0,1110.0,1
7430.0,1081.0,1
7533.0,1096.0,1
7743.0,1127.0,1
7242.0,1054.0,1
6742.0,981.0,1
6241.0,908.0,1
6258.0,911.0,1
6275.0,913.0,1
6372.0,927.0,1
7344.0,1069.0,1
7720.0,1123.0,1
7873.0,1146.0,1
8026.0,1168.0,1
7315.0,1065.0,1
7004.0,1019.0,1
6794.0,989.0,1
5373.0,782.0,1
5725.0,833.0,1
6149.0,895.0,1
7014.0,1021.0,1
7618.0,1109.0,1
7871.0,1145.0,1
7955.0,1158.0,1
8240.0,1199.0,1
7582.0,1103.0,1
7077.0,1030.0,1
6817.0,992.0,1
6927.0,1008.0,1
6752.0,983.0,1
7457.0,1085.0,1
7896.0,1149.0,1
9053.0,1317.0,1
10211.0,1486.0,1
12592.0,1832.0,1
14966.0,2178.0,1
17543.0,2553.0,1
19324.0,2812.0,1
20607.0,2999.0,1
21891.0,3186.0,1
21017.0,3059.0,1
22029.0,3206.0,1
22049.0,3209.0,1
22103.0,3217.0,1
21721.0,3161.0,1
20726.0,3016.0,1
19732.0,2872.0,1
20895.0,3041.0,1
19987.0,2909.0,1
19810.0,2883.0,1
19343.0,2815.0,1
18935.0,2756.0,1
18896.0,2750.0,1
18857.0,2744.0,1
18818.0,2739.0,1
19278.0,2805.0,1
19900.0,2896.0,1
20437.0,2974.0,1
21255.0,3093.0,1
22010.0,3203.0,1
22765.0,3313.0,1
21732.0,3163.0,1
21294.0,3099.0,1
20856.0,3035.0,1
20009.0,2912.0,1
19045.0,2772.0,1
19420.0,2826.0,1
17959.0,2614.0,1
18285.0,2661.0,1
18015.0,2622.0,1
17745.0,2582.0,1
17794.0,2590.0,1
17957.0,2613.0,1
18030.0,2624.0,1
19939.0,2902.0,1
21878.0,3184.0,1
21591.0,3142.0,1
21304.0,3100.0,1
22132.0,3221.0,1
22601.0,3289.0,1
20174.0,2936.0,1
17747.0,2583.0,1
15291.0,2225.0,1
12835.0,1868.0,1
10378.0,1510.0,1
7495.0,1091.0,1
4974.0,724.0,1
5200.0,757.0,1
5426.0,790.0,1
5652.0,823.0,1
5878.0,855.0,1
6105.0,888.0,1
13333.0,1940.0,1
20561.0,2992.0,1
27789.0,4044.0,1
35017.0,5096.0,1
35274.0,5133.0,1
38074.0,5541.0,0
40873.0,5948.0,0
36516.0,5314.0,1
32159.0,4680.0,1
27802.0,4046.0,1
22317.0,3248.0,1
23980.0,3490.0,1
23100.0,3362.0,1
23445.0,3412.0,1
23817.0,3466.0,1
24321.0,3539.0,1
24825.0,3613.0,1
24384.0,3549.0,1
23766.0,3459.0,1
26641.0,3877.0,1
27773.0,4042.0,1
26955.0,3923.0,1
26005.0,3784.0,1
25055.0,3646.0,1
26178.0,3810.0,1
27301.0,3973.0,1
26683.0,3883.0,1
26586.0,3869.0,1
28338.0,4124.0,1
30090.0,4379.0,1
32155.0,4679.0,1
31847.0,4635.0,1
31539.0,4590.0,1
29478.0,4290.0,1
28673.0,4173.0,1
27407.0,3988.0,1
25485.0,3709.0,1
23250.0,3384.0,1
23389.0,3404.0,1
21464.0,3124.0,1
22071.0,3212.0,1
20993.0,3055.0,1
20138.0,2931.0,1
19939.0,2902.0,1
20097.0,2925.0,1
18750.0,2729.0,1
19466.0,2833.0,1
17650.0,2569.0,1
16722.0,2434.0,1
16008.0,2330.0,1
15058.0,2191.0,1
13170.0,1917.0,1
12788.0,1861.0,1
12406.0,1805.0,1
12385.0,1802.0,1
11905.0,1733.0,1
11181.0,1627.0,1
10695.0,1556.0,1
10789.0,1570.0,1
10882.0,1584.0,1
10976.0,1597.0,1
10708.0,1558.0,1
10440.0,1519.0,1
10440.0,1519.0,1
10187.0,1482.0,1
9933.0,1446.0,1
9679.0,1409.0,1
9426.0,1372.0,1
9478.0,1379.0,1
9531.0,1387.0,1
9849.0,1433.0,1
10421.0,1517.0,1
10992.0,1600.0,1
11564.0,1683.0,1
10434.0,1518.0,1
8998.0,1309.0,1
7562.0,1100.0,1
5861.0,853.0,1
4160.0,605.0,1
2459.0,358.0,1
758.0,110.0,1
758.0,110.0,1
1437.0,209.0,1
2116.0,308.0,1
2795.0,407.0,1
3474.0,506.0,1
4153.0,604.0,1
5059.0,736.0,1
5966.0,868.0,1
6097.0,887.0,1
6229.0,906.0,1
6238.0,908.0,1
5985.0,871.0,1
5731.0,834.0,1
5250.0,764.0,1
4769.0,694.0,1
4500.0,655.0,1
4231.0,616.0,1
4084.0,594.0,1
4200.0,611.0,1
4064.0,591.0,1
3928.0,572.0,1
3791.0,552.0,1
3783.0,551.0,1
3718.0,541.0,1
3653.0,532.0,1
3561.0,518.0,1
3593.0,523.0,1
3626.0,528.0,1
3658.0,532.0,1
3448.0,502.0,1
3365.0,490.0,1
3283.0,478.0,1
3229.0,470.0,1
3302.0,481.0,1
3068.0,446.0,1
2834.0,412.0,1
2882.0,419.0,1
2480.0,361.0,1
2078.0,302.0,1
1894.0,276.0,1
1710.0,249.0,1
1833.0,267.0,1
1957.0,285.0,1
1830.0,266.0,1
2081.0,303.0,1
2333.0,340.0,1
2284.0,332.0,1
2168.0,316.0,1
2052.0,299.0,1
1936.0,282.0,1
1789.0,260.0,1
1680.0,244.0,1
1504.0,219.0,1
1410.0,205.0,1
1382.0,201.0,1
1354.0,197.0,1
1327.0,193.0,1
1276.0,186.0,1
1186.0,173.0,1
1163.0,169.0,1
1744.0,254.0,1
1634.0,238.0,1
1524.0,222.0,1
1414.0,206.0,1
1328.0,193.0,1
1241.0,181.0,1
1154.0,168.0,1
463.0,67.0,1
463.0,67.0,1
463.0,67.0,1
463.0,67.0,1
463.0,67.0,1
562.0,82.0,1
,,1
500.0,5055.0,1
500.0,5055.0,1
500.0,5055.0,1
500.0,5055.0,1
600.0,6066.0,0
667.0,6744.0,0
1000.0,10110.0,0
1118.0,11303.0,0
1236.0,12496.0,0
1354.0,13689.0,0
1595.0,16126.0,0
1718.0,17369.0,0
1841.0,18613.0,0
1622.0,16399.0,0
1542.0,15590.0,0
1463.0,14791.0,0
1677.0,16955.0,0
1775.0,17946.0,0
1965.0,19867.0,0
1996.0,20180.0,0
1988.0,20099.0,0
2079.0,21019.0,0
2170.0,21939.0,0
1939.0,19604.0,0
1644.0,16621.0,0
1287.0,13012.0,0
1089.0,11010.0,0
987.0,9979.0,0
966.0,9766.0,0
945.0,9554.0,0
1163.0,11758.0,0
1567.0,15843.0,0
2005.0,20271.0,0
2203.0,22273.0,0
2401.0,24275.0,0
2383.0,24093.0,0
2365.0,23911.0,0
2224.0,22485.0,0
1899.0,19199.0,0
1638.0,16561.0,0
1594.0,16116.0,0
1334.0,13487.0,0
1209.0,12223.0,0
1403.0,14185.0,0
1511.0,15277.0,0
1640.0,16581.0,0
1687.0,17056.0,0
1744.0,17632.0,0
2017.0,20392.0,0
2030.0,20524.0,0
1723.0,17420.0,0
1418.0,14336.0,0
1147.0,11596.0,0
946.0,9564.0,0
734.0,7421.0,0
522.0,5278.0,1
571.0,5773.0,0
620.0,6268.0,0
772.0,7805.0,0
924.0,9342.0,0
913.0,9231.0,0
865.0,8745.0,0
817.0,8260.0,0
768.0,7765.0,0
720.0,7279.0,0
546.0,5520.0,0
372.0,3761.0,1
292.0,2952.0,1
365.0,3690.0,1
439.0,4438.0,1
512.0,5176.0,1
586.0,5925.0,0
678.0,6855.0,0
941.0,9514.0,0
1006.0,10171.0,0
979.0,9898.0,0
951.0,9615.0,0
924.0,9342.0,0
896.0,9059.0,0
869.0,8786.0,0
685.0,6925.0,0
698.0,7057.0,0
656.0,6632.0,0
614.0,6208.0,0
572.0,5783.0,0
530.0,5358.0,1
488.0,4934.0,1
550.0,5561.0,0
611.0,6177.0,0
728.0,7360.0,0
845.0,8543.0,0
955.0,9655.0,0
1065.0,10767.0,0
1175.0,11879.0,0
1118.0,11303.0,0
1060.0,10717.0,0
1003.0,10141.0,0
946.0,9564.0,0
895.0,9049.0,0
844.0,8533.0,0
831.0,8402.0,0
868.0,8776.0,0
904.0,9140.0,0
941.0,9514.0,0
955.0,9655.0,0
968.0,9787.0,0
982.0,9928.0,0
954.0,9645.0,0
925.0,9352.0,0
961.0,9716.0,0
842.0,8513.0,0
747.0,7552.0,0
651.0,6582.0,0
556.0,5621.0,0
519.0,5247.0,1
483.0,4883.0,1
341.0,3448.0,1
353.0,3569.0,1
366.0,3700.0,1
378.0,3822.0,1
390.0,3943.0,1
349.0,3528.0,1
307.0,3104.0,1
286.0,2892.0,1
265.0,2679.0,1
244.0,2467.0,1
229.0,2315.0,1
215.0,2174.0,1
200.0,2022.0,1
203.0,2052.0,1
228.0,2305.0,1
252.0,2548.0,1
277.0,2801.0,1
295.0,2983.0,1
313.0,3164.0,1
331.0,3346.0,1
320.0,3235.0,1
309.0,3124.0,1
299.0,3023.0,1
288.0,2912.0,1
278.0,2811.0,1
267.0,2699.0,1
256.0,2588.0,1
256.0,2588.0,1
